	header_cols	label_width	className	XMin	YMin	XMax	YMax	ImagePath
927	2	5	0.000	1.0000	0.2542	0.7494	0.9850	001.Plastic_bag/images/train/flipped_01a0b15510b9157c.jpg
928	2	5	0.000	0.2667	0.4799	0.1078	0.6119	001.Plastic_bag/images/train/flipped_2747c5caf0332df9.jpg
929	2	5	0.000	0.6025	0.0197	0.3925	0.3921	001.Plastic_bag/images/train/flipped_0742f36f08a35ffd.jpg
930	2	5	0.000	0.2300	0.8300	0.1260	0.9825	001.Plastic_bag/images/train/flipped_2a96abf3c061a5c6.jpg
931	2	5	0.000	0.5200	0.5994	0.0162	0.9991	001.Plastic_bag/images/train/flipped_c217716dda83b4d9.jpg
932	2	5	0.000	0.4431	0.1341	0.0525	0.9071	001.Plastic_bag/images/train/flipped_328d94d2d729b5cc.jpg
933	2	5	0.000	0.9388	0.1704	0.1562	0.9270	001.Plastic_bag/images/train/flipped_087cb4774ad3a321.jpg
934	2	5	0.000	0.4581	0.6011	0.2675	0.8636	001.Plastic_bag/images/train/flipped_4de3d1f41968bd96.jpg
935	2	5	0.000	0.9631	0.4909	0.6738	0.6684	001.Plastic_bag/images/train/flipped_bd8be459d67dfbed.jpg
936	2	5	0.000	0.6125	0.6758	0.3500	0.9992	001.Plastic_bag/images/train/flipped_079cab48c40308b5.jpg
937	2	5	0.000	0.7519	0.0000	0.4574	0.3750	001.Plastic_bag/images/train/flipped_733208e48d053da8.jpg
938	2	5	0.000	0.9987	0.6050	0.4280	1.0000	001.Plastic_bag/images/train/flipped_0ac1bb20bf06bfbc.jpg
939	2	5	0.000	1.0000	0.4425	0.7250	0.5892	001.Plastic_bag/images/train/flipped_00a76046606aa888.jpg
940	2	5	0.000	0.7905	0.4875	0.4580	0.8342	001.Plastic_bag/images/train/flipped_bcbe8abf75fdf81d.jpg
941	2	5	0.000	0.1669	0.2775	0.0000	0.9667	001.Plastic_bag/images/train/flipped_0f438192f88bbbb5.jpg
942	2	5	0.000	0.8719	0.4079	0.7350	0.7158	001.Plastic_bag/images/train/flipped_e7e78075a412ac48.jpg
943	2	5	0.000	0.3237	0.5358	0.1637	0.8717	001.Plastic_bag/images/train/flipped_8ccc73fd3d04a899.jpg
944	2	5	0.000	0.9387	0.0333	0.2669	0.9992	001.Plastic_bag/images/train/flipped_0b8e700b7845d68e.jpg
945	2	5	0.000	0.9778	0.6400	0.6719	0.9437	001.Plastic_bag/images/train/flipped_aa3e7da1de053072.jpg
946	2	5	0.000	0.9908	0.0006	0.0008	0.8806	001.Plastic_bag/images/train/flipped_079ed1f3fa86d7c9.jpg
947	2	5	0.000	0.6375	0.6331	0.2683	0.8475	001.Plastic_bag/images/train/flipped_0bb0ba4b5120106f.jpg
948	2	5	0.000	0.4106	0.6860	0.3950	0.7138	001.Plastic_bag/images/train/flipped_002c60d5fbc94244.jpg
949	2	5	0.000	0.6162	0.0000	0.0919	0.5764	001.Plastic_bag/images/train/flipped_8dabcd62a256b47f.jpg
950	2	5	0.000	0.2469	0.5247	0.1794	0.8805	001.Plastic_bag/images/train/flipped_8e52275c8e62c06e.jpg
951	2	5	0.000	0.3646	0.3998	0.1176	0.6659	001.Plastic_bag/images/train/flipped_0224e7521bba044c.jpg
952	2	5	0.000	0.5363	0.5700	0.4331	0.6600	001.Plastic_bag/images/train/flipped_d08d97d4b69bc3d6.jpg
953	2	5	0.000	0.3608	0.1837	0.1092	0.5400	001.Plastic_bag/images/train/flipped_d23dbce3e186b9f2.jpg
954	2	5	0.000	1.0000	0.0344	0.0009	0.9606	001.Plastic_bag/images/train/flipped_18e14641547f7e6d.jpg
955	2	5	0.000	0.7743	0.0366	0.1557	0.9935	001.Plastic_bag/images/train/flipped_0889eb8501b7adce.jpg
956	2	5	0.000	1.0000	0.0000	0.0006	0.9994	001.Plastic_bag/images/train/flipped_bc90fcfa4c8c64ed.jpg
957	2	5	0.000	0.7282	0.4374	0.3859	0.9982	001.Plastic_bag/images/train/flipped_15230047d350afdc.jpg
958	2	5	0.000	0.6156	0.6758	0.4231	0.9183	001.Plastic_bag/images/train/flipped_10cc3815b95ae1bb.jpg
959	2	5	0.000	0.7544	0.0900	0.0006	0.9992	001.Plastic_bag/images/train/flipped_5db995f290a70786.jpg
960	2	5	0.000	0.1483	0.7356	0.0008	0.9750	001.Plastic_bag/images/train/flipped_60516e61f76f6ebf.jpg
961	2	5	0.000	0.3719	0.4015	0.2425	0.5807	001.Plastic_bag/images/train/flipped_0742f36f08a35ffd.jpg
962	2	5	0.000	1.0000	0.0000	0.0007	0.9992	001.Plastic_bag/images/train/flipped_fb33f643ff2d3713.jpg
963	2	5	0.000	0.3597	0.3444	0.1236	0.7398	001.Plastic_bag/images/train/flipped_71174b0591896181.jpg
964	2	5	0.000	0.8264	0.3064	0.5717	0.6899	001.Plastic_bag/images/train/flipped_0e1d80d6a5571846.jpg
965	2	5	0.000	0.5988	0.3825	0.3838	0.8411	001.Plastic_bag/images/train/flipped_00dabf1d5d5863ba.jpg
966	2	5	0.000	1.0000	0.1256	0.0009	0.6312	001.Plastic_bag/images/train/flipped_85400f7a32af265d.jpg
967	2	5	0.000	0.9656	0.0377	0.4862	0.9305	001.Plastic_bag/images/train/flipped_05828d3219564b30.jpg
968	2	5	0.000	0.6344	0.4033	0.0394	1.0000	001.Plastic_bag/images/train/flipped_802a23311eb73436.jpg
969	2	5	0.000	0.7081	0.5858	0.6731	0.6433	001.Plastic_bag/images/train/flipped_01381a0300454d75.jpg
970	2	5	0.000	0.9015	0.4694	0.6351	0.6044	001.Plastic_bag/images/train/flipped_4846604314a27dea.jpg
971	2	5	0.000	0.3640	0.2427	0.2960	0.3093	001.Plastic_bag/images/train/flipped_51bae1d112045cfe.jpg
972	2	5	0.000	0.7144	0.4823	0.6262	0.6225	001.Plastic_bag/images/train/flipped_bd8be459d67dfbed.jpg
973	2	5	0.000	0.7194	0.5319	0.2881	0.9606	001.Plastic_bag/images/train/flipped_d01921dfb646f0eb.jpg
974	2	5	0.000	0.8150	0.0700	0.0000	0.9822	001.Plastic_bag/images/train/flipped_0088db0070781736.jpg
975	2	5	0.000	0.9587	0.2900	0.7469	0.9992	001.Plastic_bag/images/train/flipped_5262b0d4208261d5.jpg
976	2	5	0.000	0.0713	0.6580	0.0006	0.8407	001.Plastic_bag/images/train/flipped_bd8be459d67dfbed.jpg
977	2	5	0.000	0.8538	0.6713	0.6562	0.9029	001.Plastic_bag/images/train/flipped_9f0383b543406db7.jpg
978	2	5	0.000	0.9963	0.3292	0.2506	0.9992	001.Plastic_bag/images/train/flipped_9ed3301646572417.jpg
979	2	5	0.000	0.5889	0.0729	0.0028	0.7229	001.Plastic_bag/images/train/flipped_eb0cdbfe597b575e.jpg
980	2	5	0.000	0.4880	0.6304	0.0010	0.9984	001.Plastic_bag/images/train/flipped_3576f29874ba3702.jpg
981	2	5	0.000	0.7075	0.2974	0.4506	0.9606	001.Plastic_bag/images/train/flipped_011d3ecef79d91ad.jpg
982	2	5	0.000	0.7696	0.1640	0.3100	0.9260	001.Plastic_bag/images/train/flipped_a050bb81fcc55005.jpg
983	2	5	0.000	0.8747	0.3460	0.4533	0.5340	001.Plastic_bag/images/train/flipped_ecb16eefdc523ea0.jpg
984	2	5	0.000	0.7375	0.0000	0.1994	0.9325	001.Plastic_bag/images/train/flipped_e8dbe98fb7c4cd3e.jpg
985	2	5	0.000	0.3237	0.0000	0.0225	0.2336	001.Plastic_bag/images/train/flipped_95e02d0e196e44ea.jpg
986	2	5	0.000	0.9134	0.1863	0.0670	0.9984	001.Plastic_bag/images/train/flipped_211bcd6cfb7e0df9.jpg
987	2	5	0.000	1.0000	0.0583	0.1406	0.9958	001.Plastic_bag/images/train/flipped_71da9d5c14e72524.jpg
988	2	5	0.000	0.4423	0.6094	0.3175	0.6913	001.Plastic_bag/images/train/flipped_9b5f296f02da2dcf.jpg
989	2	5	0.000	0.8894	0.6483	0.7706	0.7600	001.Plastic_bag/images/train/flipped_614a6b3531b9f0dc.jpg
990	2	5	0.000	0.9463	0.0000	0.0006	0.8358	001.Plastic_bag/images/train/flipped_65b868286cc0472b.jpg
991	2	5	0.000	0.9381	0.2117	0.1750	0.6950	001.Plastic_bag/images/train/flipped_529ef50fd660ca75.jpg
992	2	5	0.000	0.5706	0.7656	0.4788	0.9318	001.Plastic_bag/images/train/flipped_00782bbf3bcee6cd.jpg
993	2	5	0.000	0.6787	0.6150	0.6225	0.7292	001.Plastic_bag/images/train/flipped_a362885191c900fc.jpg
994	2	5	0.000	0.8950	0.0781	0.6742	0.2487	001.Plastic_bag/images/train/flipped_60516e61f76f6ebf.jpg
995	2	5	0.000	0.5337	0.4278	0.3287	0.8093	001.Plastic_bag/images/train/flipped_e7e78075a412ac48.jpg
996	2	5	0.000	0.4667	0.4562	0.2917	0.6750	001.Plastic_bag/images/train/flipped_a8b17d203d9eea1a.jpg
997	2	5	0.000	1.0000	0.0213	0.1850	0.9994	001.Plastic_bag/images/train/flipped_415402c6c2137903.jpg
998	2	5	0.000	0.1850	0.5217	0.1256	0.7092	001.Plastic_bag/images/train/flipped_02c05018da2870de.jpg
999	2	5	0.000	0.2806	0.3808	0.1150	0.5142	001.Plastic_bag/images/train/flipped_01381a0300454d75.jpg
1000	2	5	0.000	1.0000	0.0000	0.7371	0.9994	001.Plastic_bag/images/train/flipped_55573a7d90617be5.jpg
1001	2	5	0.000	0.7875	0.6362	0.5992	0.7969	001.Plastic_bag/images/train/flipped_218a755217405b04.jpg
1002	2	5	0.000	0.8125	0.6250	0.6675	0.8833	001.Plastic_bag/images/train/flipped_2642e4e681cec55b.jpg
1003	2	5	0.000	0.1613	0.0000	0.0006	0.9875	001.Plastic_bag/images/train/flipped_3ff4ab51accbfe88.jpg
1004	2	5	0.000	0.1114	0.4220	0.0286	0.4600	001.Plastic_bag/images/train/flipped_3b63a6eb8c7e6913.jpg
1005	2	5	0.000	0.7167	0.7375	0.4217	0.9988	001.Plastic_bag/images/train/flipped_a8b17d203d9eea1a.jpg
1006	2	5	0.000	0.7444	0.0967	0.4619	0.5892	001.Plastic_bag/images/train/flipped_24107f46fce599fa.jpg
1007	2	5	0.000	0.9742	0.0021	0.0016	0.8240	001.Plastic_bag/images/train/flipped_003bfa647c199309.jpg
1008	2	5	0.000	0.9581	0.0025	0.0019	0.9975	001.Plastic_bag/images/train/flipped_0e0aa4980de127ba.jpg
1009	2	5	0.000	0.9461	0.1019	0.0821	0.9950	001.Plastic_bag/images/train/flipped_41aeaf0e23f9ec62.jpg
1010	2	5	0.000	0.3712	0.6000	0.2400	0.7808	001.Plastic_bag/images/train/flipped_6ca5084d74bd38f7.jpg
1011	2	5	0.000	0.2937	0.0725	0.1856	0.1692	001.Plastic_bag/images/train/flipped_b5c748c03f11ec44.jpg
1012	2	5	0.000	0.9425	0.1292	0.4606	0.9683	001.Plastic_bag/images/train/flipped_13006173cef6cc5e.jpg
1013	2	5	0.000	0.2650	0.7542	0.1600	0.9625	001.Plastic_bag/images/train/flipped_d08d97d4b69bc3d6.jpg
1014	2	5	0.000	0.9856	0.4145	0.3875	0.9991	001.Plastic_bag/images/train/flipped_c469e45b88848183.jpg
1015	2	5	0.000	0.7175	0.2644	0.3192	0.7512	001.Plastic_bag/images/train/flipped_c25c0f5a3592cd4f.jpg
1016	2	5	0.000	0.5444	0.5342	0.0744	0.8358	001.Plastic_bag/images/train/flipped_62165a868a651a00.jpg
1017	2	5	0.000	0.9766	0.1703	0.4281	0.7266	001.Plastic_bag/images/train/flipped_7d0b4e0b4820df1f.jpg
1018	2	5	0.000	1.0000	0.5544	0.0742	0.7850	001.Plastic_bag/images/train/flipped_85400f7a32af265d.jpg
1019	2	5	0.000	0.5261	0.2406	0.2860	0.3600	001.Plastic_bag/images/train/flipped_0c0c16709c4fb7a9.jpg
1020	2	5	0.000	0.5456	0.0567	0.1081	0.5700	001.Plastic_bag/images/train/flipped_9595b0b23c22e509.jpg
1021	2	5	0.000	0.5944	0.4142	0.1486	0.7475	001.Plastic_bag/images/train/flipped_bcbe8abf75fdf81d.jpg
1022	2	5	0.000	0.7644	0.0000	0.0188	0.9958	001.Plastic_bag/images/train/flipped_7d3797428a6a34ae.jpg
1023	2	5	0.000	0.5567	0.0000	0.0011	0.7417	001.Plastic_bag/images/train/flipped_697b5d88d7b7bc68.jpg
1024	2	5	0.000	0.6675	0.1445	0.0350	0.9962	001.Plastic_bag/images/train/flipped_bd3927e41f463052.jpg
1025	2	5	0.000	0.9156	0.0715	0.1219	0.9754	001.Plastic_bag/images/train/flipped_0a553ce06f26e637.jpg
1026	2	5	0.000	1.0000	0.0742	0.1737	0.9992	001.Plastic_bag/images/train/flipped_1cbf39b80430466e.jpg
1027	2	5	0.000	0.7525	0.1792	0.6750	0.2450	001.Plastic_bag/images/train/flipped_8ccc73fd3d04a899.jpg
1028	2	5	0.000	0.9276	0.3762	0.7838	0.4769	001.Plastic_bag/images/train/flipped_db9ce2e67025c4eb.jpg
1029	2	5	0.000	0.8362	0.2108	0.0381	0.9992	001.Plastic_bag/images/train/flipped_f6dec5626e48660b.jpg
1030	2	5	0.000	0.2188	0.5550	0.1175	0.6867	001.Plastic_bag/images/train/flipped_43626fb5e8c1c530.jpg
1031	2	5	0.000	1.0000	0.0000	0.8494	0.7067	001.Plastic_bag/images/train/flipped_50b784a922254d9d.jpg
1032	2	5	0.000	0.7538	0.3246	0.5781	0.6501	001.Plastic_bag/images/train/flipped_02362e80f8bf6a64.jpg
1033	2	5	0.000	0.7523	0.6581	0.5539	0.9603	001.Plastic_bag/images/train/flipped_0602604499b9c09d.jpg
1034	2	5	0.000	0.7715	0.0530	0.2351	0.9316	001.Plastic_bag/images/train/flipped_8cdf9b78f807fe23.jpg
1035	2	5	0.000	0.3156	0.0271	0.1206	0.4915	001.Plastic_bag/images/train/flipped_d8757e21e79e8ecb.jpg
1036	2	5	0.000	0.7520	0.6807	0.6267	0.9719	001.Plastic_bag/images/train/flipped_493ca8e833e79ee7.jpg
1037	2	5	0.000	0.9875	0.0017	0.0288	0.9975	001.Plastic_bag/images/train/flipped_05561b568cea2e1b.jpg
1038	2	5	0.000	0.6312	0.7211	0.3234	0.9988	001.Plastic_bag/images/train/flipped_0602604499b9c09d.jpg
1039	2	5	0.000	1.0000	0.7680	0.7980	0.8960	001.Plastic_bag/images/train/flipped_51bae1d112045cfe.jpg
1040	2	5	0.000	0.6806	0.6771	0.5139	0.8208	001.Plastic_bag/images/train/flipped_eb0cdbfe597b575e.jpg
1041	2	5	0.000	1.0000	0.3615	0.7581	0.7243	001.Plastic_bag/images/train/flipped_4f19816d0b0a1a8c.jpg
1042	2	5	0.000	0.9363	0.0092	0.0706	0.9625	001.Plastic_bag/images/train/flipped_03be03672fb2764e.jpg
1043	2	5	0.000	0.3469	0.0000	0.0006	0.3575	001.Plastic_bag/images/train/flipped_77d79a54ddc3b23d.jpg
1044	2	5	0.000	0.9990	0.0125	0.0010	0.9981	001.Plastic_bag/images/train/flipped_0385fab646080348.jpg
1045	2	5	0.000	0.7568	0.6794	0.3173	0.8744	001.Plastic_bag/images/train/flipped_3514ab882a546b3c.jpg
1046	2	5	0.000	0.5906	0.0000	0.0481	0.5403	001.Plastic_bag/images/train/flipped_fa95231d0630e0e1.jpg
1047	2	5	0.000	0.4038	0.3708	0.0006	0.9633	001.Plastic_bag/images/train/flipped_e9baf5262fb3de46.jpg
1048	2	5	0.000	0.7200	0.1833	0.3538	0.9542	001.Plastic_bag/images/train/flipped_ec13e4706bfd1558.jpg
1049	2	5	0.000	1.0000	0.0008	0.0006	0.9992	001.Plastic_bag/images/train/flipped_84f956ec753d7794.jpg
1050	2	5	0.000	0.9156	0.1883	0.4219	0.8533	001.Plastic_bag/images/train/flipped_b7059ac60bb9c392.jpg
1051	2	5	0.000	0.7281	0.0900	0.4100	0.3517	001.Plastic_bag/images/train/flipped_86df71a0d5988be8.jpg
1052	2	5	0.000	0.9144	0.0925	0.2973	0.8406	001.Plastic_bag/images/train/flipped_04517668a869f2d8.jpg
1053	2	5	0.000	1.0000	0.0906	0.0000	0.9337	001.Plastic_bag/images/train/flipped_0034c7d615675754.jpg
1054	2	5	0.000	0.4025	0.5568	0.1112	0.9722	001.Plastic_bag/images/train/flipped_4aa242a08c44f824.jpg
1055	2	5	0.000	0.5931	0.8713	0.4424	0.9583	001.Plastic_bag/images/train/flipped_71174b0591896181.jpg
1056	2	5	0.000	0.9967	0.0031	0.0025	0.9962	001.Plastic_bag/images/train/flipped_00eb3e909dbdc5d3.jpg
1057	2	5	0.000	0.4087	0.2632	0.2225	0.8013	001.Plastic_bag/images/train/flipped_00dabf1d5d5863ba.jpg
1058	2	5	0.000	0.5844	0.3192	0.4087	0.5292	001.Plastic_bag/images/train/flipped_32eedcc25c63f627.jpg
1059	2	5	0.000	0.9461	0.7510	0.5695	0.9990	001.Plastic_bag/images/train/flipped_0b1502a23af6a54f.jpg
1060	2	5	0.000	0.2642	0.1394	0.1917	0.2062	001.Plastic_bag/images/train/flipped_60516e61f76f6ebf.jpg
1061	2	5	0.000	0.6713	0.1833	0.2231	0.7408	001.Plastic_bag/images/train/flipped_d8071e2a69d0b3ca.jpg
1062	2	5	0.000	0.2069	0.2179	0.0006	0.7189	001.Plastic_bag/images/train/flipped_8262446ae6aa7cbb.jpg
1063	2	5	0.000	0.3769	0.6157	0.2512	0.8032	001.Plastic_bag/images/train/flipped_b4b0f4a58a018f87.jpg
1064	2	5	0.000	0.9531	0.0021	0.5289	0.8698	001.Plastic_bag/images/train/flipped_04fb48a055fb05fa.jpg
1065	2	5	0.000	0.2280	0.2400	0.1660	0.2880	001.Plastic_bag/images/train/flipped_51bae1d112045cfe.jpg
1066	2	5	0.000	0.9800	0.4033	0.7063	0.8689	001.Plastic_bag/images/train/flipped_0c3317c36b3d9eec.jpg
1067	2	5	0.000	0.1780	0.6675	0.0009	0.9169	001.Plastic_bag/images/train/flipped_570899740ce3cf34.jpg
1068	2	5	0.000	0.7855	0.0000	0.1736	0.9566	001.Plastic_bag/images/train/flipped_51343482482a7dcd.jpg
1069	2	5	0.000	0.1931	0.6500	0.1156	0.9992	001.Plastic_bag/images/train/flipped_9f3aac22a8169076.jpg
1070	2	5	0.000	1.0000	0.0000	0.0006	0.9992	001.Plastic_bag/images/train/flipped_db49c7dba56d1793.jpg
1071	2	5	0.000	0.3544	0.2885	0.2644	0.4239	001.Plastic_bag/images/train/flipped_8fb537cba18a84ca.jpg
1072	2	5	0.000	0.3998	0.2744	0.1409	0.4575	001.Plastic_bag/images/train/flipped_0c0c16709c4fb7a9.jpg
1073	2	5	0.000	0.8704	0.5306	0.4468	0.9100	001.Plastic_bag/images/train/flipped_4a960179b2ab3ca4.jpg
1074	2	5	0.000	0.5156	0.0170	0.3106	0.3453	001.Plastic_bag/images/train/flipped_99f77f9c60f84fe9.jpg
1075	2	5	0.000	0.1520	0.0000	0.0693	0.0540	001.Plastic_bag/images/train/flipped_ecb16eefdc523ea0.jpg
1076	2	5	0.000	1.0000	0.2592	0.4131	0.9992	001.Plastic_bag/images/train/flipped_f107f3bc29ae6c60.jpg
1077	2	5	0.000	0.7875	0.0000	0.0813	0.9858	001.Plastic_bag/images/train/flipped_9c30af71af305dae.jpg
1078	2	5	0.000	0.7781	0.5958	0.0006	0.9992	001.Plastic_bag/images/train/flipped_46b10b984249eeb9.jpg
1079	2	5	0.000	0.0560	0.2020	0.0027	0.2740	001.Plastic_bag/images/train/flipped_ecb16eefdc523ea0.jpg
1080	2	5	0.000	1.0000	0.1242	0.0016	0.8758	001.Plastic_bag/images/train/flipped_1ec2b689677672e7.jpg
1081	2	5	0.000	1.0000	0.0056	0.5704	0.5704	001.Plastic_bag/images/train/flipped_733208e48d053da8.jpg
1082	2	5	0.000	0.9228	0.6300	0.4489	0.9819	001.Plastic_bag/images/train/flipped_3514ab882a546b3c.jpg
1083	2	5	0.000	0.4025	0.5650	0.1212	0.9992	001.Plastic_bag/images/train/flipped_86df71a0d5988be8.jpg
1084	2	5	0.000	0.7594	0.5625	0.6800	0.7617	001.Plastic_bag/images/train/flipped_005f6296062603a9.jpg
1085	2	5	0.000	0.8880	0.0000	0.3660	0.9094	001.Plastic_bag/images/train/flipped_00097c09aca0cabf.jpg
1086	2	5	0.000	0.7956	0.0000	0.1944	0.4036	001.Plastic_bag/images/train/flipped_dace2104bc30284e.jpg
1087	2	5	0.000	0.7023	0.7219	0.4251	0.9988	001.Plastic_bag/images/train/flipped_ea437786ed3bc1dc.jpg
1088	2	5	0.000	1.0000	0.4592	0.6013	0.8627	001.Plastic_bag/images/train/flipped_1ec2b689677672e7.jpg
1089	2	5	0.000	0.3731	0.4617	0.2344	0.5500	001.Plastic_bag/images/train/flipped_7393fb4299dd9e83.jpg
1090	2	5	0.000	0.5200	0.0000	0.0006	0.3275	001.Plastic_bag/images/train/flipped_f107f3bc29ae6c60.jpg
1091	2	5	0.000	0.7325	0.8349	0.6150	0.9991	001.Plastic_bag/images/train/flipped_af266c5d56e3c7bc.jpg
1092	2	5	0.000	0.4375	0.1108	0.1362	0.8717	001.Plastic_bag/images/train/flipped_7c27e6864fb5dd20.jpg
1093	2	5	0.000	0.6967	0.2944	0.3800	0.5406	001.Plastic_bag/images/train/flipped_49ee8413609cb05d.jpg
1094	2	5	0.000	1.0000	0.5510	0.7844	0.7865	001.Plastic_bag/images/train/flipped_123556cde54a98a3.jpg
1095	2	5	0.000	0.5247	0.8398	0.2292	0.9824	001.Plastic_bag/images/train/flipped_0c755c70061becb8.jpg
1096	2	5	0.000	0.1525	0.6317	0.0387	0.8567	001.Plastic_bag/images/train/flipped_2642e4e681cec55b.jpg
1097	2	5	0.000	0.6594	0.2883	0.1944	0.6150	001.Plastic_bag/images/train/flipped_f724328984e45d9f.jpg
1098	2	5	0.000	0.4912	0.8593	0.3638	0.9991	001.Plastic_bag/images/train/flipped_31cd0ce458ff17a7.jpg
1099	2	5	0.000	0.9500	0.3675	0.6169	0.9100	001.Plastic_bag/images/train/flipped_81aaad5d92a8858d.jpg
1100	2	5	0.000	0.6779	0.4664	0.5435	0.8156	001.Plastic_bag/images/train/flipped_002e531370b773ea.jpg
1101	2	5	0.000	1.0000	0.1667	0.0175	0.8917	001.Plastic_bag/images/train/flipped_1d9bf4da5bd8cc07.jpg
1102	2	5	0.000	0.7953	0.5546	0.6248	0.9991	001.Plastic_bag/images/train/flipped_00839c7e26f5c5e0.jpg
1103	2	5	0.000	1.0000	0.0000	0.0006	0.9991	001.Plastic_bag/images/train/flipped_3c36036022e632bd.jpg
1104	2	5	0.000	0.9313	0.0414	0.0687	0.9039	001.Plastic_bag/images/train/flipped_dcfed644b54e2391.jpg
1105	2	5	0.000	0.3800	0.4015	0.1112	0.6454	001.Plastic_bag/images/train/flipped_d01921dfb646f0eb.jpg
1106	2	5	0.000	0.9569	0.0125	0.0014	0.9979	001.Plastic_bag/images/train/flipped_35c117011545b09b.jpg
1107	2	5	0.000	0.7418	0.6511	0.4123	0.8711	001.Plastic_bag/images/train/flipped_53740b1e045b603f.jpg
1108	2	5	0.000	0.7338	0.0607	0.6838	0.1991	001.Plastic_bag/images/train/flipped_751e84759db9b9ac.jpg
1109	2	5	0.000	0.9731	0.0000	0.2462	0.9750	001.Plastic_bag/images/train/flipped_c978402ef96d7688.jpg
1110	2	5	0.000	0.3744	0.2364	0.2656	0.3152	001.Plastic_bag/images/train/flipped_0fab4e71052b9548.jpg
1111	2	5	0.000	0.8163	0.6106	0.4761	0.8656	001.Plastic_bag/images/train/flipped_8c4d10dce6472cb0.jpg
1112	2	5	0.000	1.0000	0.0000	0.0006	0.9990	001.Plastic_bag/images/train/flipped_03e66f1e67b7ecea.jpg
1113	2	5	0.000	0.0281	0.4710	0.0006	0.5495	001.Plastic_bag/images/train/flipped_751e84759db9b9ac.jpg
1114	2	5	0.000	0.0781	0.5542	0.0312	0.5975	001.Plastic_bag/images/train/flipped_017f439639163703.jpg
1115	2	5	0.000	0.9181	0.0779	0.5606	0.4625	001.Plastic_bag/images/train/flipped_fc40aa575d466915.jpg
1116	2	5	0.000	0.9838	0.6100	0.8362	0.8483	001.Plastic_bag/images/train/flipped_2642e4e681cec55b.jpg
1117	2	5	0.000	0.3806	0.3013	0.2773	0.4175	001.Plastic_bag/images/train/flipped_db9ce2e67025c4eb.jpg
1118	2	5	0.000	1.0000	0.0689	0.2150	0.9226	001.Plastic_bag/images/train/flipped_53b904fc36428ad9.jpg
1119	2	5	0.000	1.0000	0.8351	0.9056	0.9989	001.Plastic_bag/images/train/flipped_09c07b24d4672ea2.jpg
1120	2	5	0.000	0.8319	0.2251	0.0006	0.9991	001.Plastic_bag/images/train/flipped_02362e80f8bf6a64.jpg
1121	2	5	0.000	0.6067	0.4562	0.4733	0.6637	001.Plastic_bag/images/train/flipped_a8b17d203d9eea1a.jpg
1122	2	5	0.000	0.4942	0.0000	0.0008	0.5750	001.Plastic_bag/images/train/flipped_5712f179452d4e00.jpg
1123	2	5	0.000	0.7888	0.0807	0.3688	0.8424	001.Plastic_bag/images/train/flipped_0e43afa5ff1089f1.jpg
1124	2	5	0.000	0.3313	0.4017	0.2075	0.5550	001.Plastic_bag/images/train/flipped_216da3e31dfbb78d.jpg
1125	2	5	0.000	0.2615	0.8836	0.0744	0.9992	001.Plastic_bag/images/train/flipped_1726151343d23dc2.jpg
1126	2	5	0.000	0.8119	0.6500	0.6675	0.7892	001.Plastic_bag/images/train/flipped_614a6b3531b9f0dc.jpg
1127	2	5	0.000	0.3273	0.8810	0.2523	0.9988	001.Plastic_bag/images/train/flipped_0602604499b9c09d.jpg
1128	2	5	0.000	0.5044	0.7223	0.3481	0.9296	001.Plastic_bag/images/train/flipped_f3d451880d1da929.jpg
1129	2	5	0.000	1.0000	0.2867	0.4544	0.9983	001.Plastic_bag/images/train/flipped_697b5d88d7b7bc68.jpg
1130	2	5	0.000	0.8167	0.3925	0.3450	0.7000	001.Plastic_bag/images/train/flipped_8c1171403b2ebdd1.jpg
1131	2	5	0.000	0.5569	0.2058	0.3650	0.6400	001.Plastic_bag/images/train/flipped_81aaad5d92a8858d.jpg
1132	2	5	0.000	0.6156	0.4562	0.5312	0.7042	001.Plastic_bag/images/train/flipped_073dd5489a8faed7.jpg
1133	2	5	0.000	0.5617	0.6429	0.2289	0.9428	001.Plastic_bag/images/train/flipped_0602604499b9c09d.jpg
1134	2	5	0.000	0.5717	0.0862	0.3758	0.1737	001.Plastic_bag/images/train/flipped_60516e61f76f6ebf.jpg
1135	2	5	0.000	0.9256	0.1092	0.2219	0.8067	001.Plastic_bag/images/train/flipped_9ea43daf394a49c6.jpg
1136	2	5	0.000	0.6706	0.5550	0.5131	0.7758	001.Plastic_bag/images/train/flipped_01381a0300454d75.jpg
1137	2	5	0.000	0.2594	0.0354	0.0016	0.4313	001.Plastic_bag/images/train/flipped_96e6ead9d655e26d.jpg
1138	2	5	0.000	1.0000	0.2725	0.3519	0.6442	001.Plastic_bag/images/train/flipped_e5688e2611f8d0db.jpg
1139	2	5	0.000	0.8025	0.1108	0.3050	0.8408	001.Plastic_bag/images/train/flipped_429856872e5f36d6.jpg
1140	2	5	0.000	0.7438	0.2567	0.5175	0.3808	001.Plastic_bag/images/train/flipped_216da3e31dfbb78d.jpg
1141	2	5	0.000	0.4800	0.1440	0.0460	0.9990	001.Plastic_bag/images/train/flipped_00f4db8fcca9763c.jpg
1142	2	5	0.000	0.9189	0.0437	0.0842	0.8877	001.Plastic_bag/images/train/flipped_391834253a67a181.jpg
1143	2	5	0.000	0.6987	0.0750	0.1875	0.9484	001.Plastic_bag/images/train/flipped_0f857a81451c0c99.jpg
